City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
693,Dinguiraye,GN,11.3,-10.7167,66.22,26,17,2.55,few clouds
694,Srisailam,IN,16.0833,78.8667,75.34,61,67,3.74,broken clouds
695,Faaa,PF,-17.55,-149.6,80.56,83,75,21.85,broken clouds
696,Kovur,IN,14.4833,79.9833,79.66,66,15,7.38,few clouds
697,Plyussa,RU,58.4308,29.3654,24.15,98,100,2.51,overcast clouds
698,Iskateley,RU,67.6803,53.1512,-7.6,99,80,7.07,broken clouds
699,Tamworth,GB,52.634,-1.6959,42.62,90,83,3.0,broken clouds
700,Kenai,US,60.5544,-151.2583,15.89,53,100,18.41,overcast clouds
701,Mtambile,TZ,-5.3833,39.7,79.97,80,59,12.37,broken clouds
702,Trelew,AR,-43.249,-65.3051,67.98,49,7,6.49,clear sky
703,Bow Island,CA,49.8668,-111.3684,15.06,78,24,0.0,few clouds
704,Imeni Zhelyabova,RU,58.9544,36.5956,6.67,99,90,2.39,overcast clouds
705,Mogadishu,SO,2.0371,45.3438,77.0,78,51,19.39,broken clouds
706,Hue,VN,16.4667,107.6,80.71,65,40,4.61,scattered clouds
